Accuracy,Batch-size,CONSORTIUM,Decoder,F1,Freeze backbone?,Input Modalities,Instance-wise_F1 Score,Instance-wise_False Negatives,Instance-wise_False Positives,Instance-wise_Precision,Instance-wise_Recall,Instance-wise_True Positives,IoU_target_class,Loss,Model,Patch_size,Precision_pixel,RMSE,Recall,Run id,Subset,Subset seed,Sweep id,Task,TiM modalities (Terramind),USE CASE,Unnamed: 28,Version,mIoU (default macro),mIoU micro
,,FAST-EO,linear,,False,s2,,,,,,,0.656758308,,Terramind,4 (Terramind),,,,96c8rxy9,0.05,0.0,5n0nnh08,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,tiny,0.804895401,0.917371511
,,FAST-EO,upernet,,True,s2,,,,,,,0.686438859,,Terramind,4 (Terramind),,,,c9n70b7a,0.5,2.0,5n0nnh08,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,tiny,0.822355866,0.926347077
,,FAST-EO,upernet,,True,s2,,,,,,,0.674291849,,Terramind,4 (Terramind),,,,a6m8092a,0.5,1.0,5n0nnh08,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,tiny,0.815488219,0.923537791
,,FAST-EO,upernet,,True,s2,,,,,,,0.673153758,,Terramind,4 (Terramind),,,,xwoe0gh0,0.5,0.0,5n0nnh08,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,tiny,0.814154267,0.921130955
,,FAST-EO,upernet,,True,s2,,,,,,,0.670336068,,Terramind,4 (Terramind),,,,vx5b5pn1,0.25,2.0,5n0nnh08,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,tiny,0.8133232,0.92284584
,,FAST-EO,upernet,,True,s2,,,,,,,0.709642351,,Terramind,4 (Terramind),,,,vxvivkhd,0.25,1.0,5n0nnh08,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,tiny,0.83599031,0.933324814
,,FAST-EO,upernet,,True,s2,,,,,,,0.662472069,,Terramind,4 (Terramind),,,,u0fvo4zc,0.25,0.0,5n0nnh08,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,tiny,0.808955669,0.921272278
,,FAST-EO,upernet,,True,s2,,,,,,,0.592122734,,Terramind,4 (Terramind),,,,0a3oufpy,0.1,2.0,5n0nnh08,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,tiny,0.766754568,0.897502065
,,FAST-EO,upernet,,True,s2,,,,,,,0.661392212,,Terramind,4 (Terramind),,,,asc9t02o,0.1,1.0,5n0nnh08,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,tiny,0.808227241,0.920654655
,,FAST-EO,upernet,,True,s2,,,,,,,0.610920668,,Terramind,4 (Terramind),,,,f3zfwk95,0.1,0.0,5n0nnh08,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,tiny,0.778899133,0.906518459
,,FAST-EO,upernet,,True,s2,,,,,,,0.51805985,,Terramind,4 (Terramind),,,,13cmghr7,0.05,2.0,5n0nnh08,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,tiny,0.721391678,0.869785786
,,FAST-EO,upernet,,True,s2,,,,,,,0.556435049,,Terramind,4 (Terramind),,,,o09h78s5,0.05,1.0,5n0nnh08,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,tiny,0.745474577,0.885876954
,,FAST-EO,upernet,,True,s2,,,,,,,0.51057297,,Terramind,4 (Terramind),,,,xy9q5hv6,0.05,0.0,5n0nnh08,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,tiny,0.71564734,0.863546252
,,FAST-EO,upernet,,False,s2,,,,,,,0.771376133,,Terramind,4 (Terramind),,,,m4rrlv97,0.5,2.0,5n0nnh08,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,tiny,0.87019515,0.945425093
,,FAST-EO,upernet,,False,s2,,,,,,,0.740211368,,Terramind,4 (Terramind),,,,5h98c0jq,0.5,1.0,5n0nnh08,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,tiny,0.852404475,0.93768692
,,FAST-EO,upernet,,False,s2,,,,,,,0.754692495,,Terramind,4 (Terramind),,,,33r7ycuy,0.5,0.0,5n0nnh08,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,tiny,0.861163974,0.942815542
,,FAST-EO,upernet,,False,s2,,,,,,,0.735573649,,Terramind,4 (Terramind),,,,9qr7ujm5,0.25,2.0,5n0nnh08,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,tiny,0.850551486,0.939009488
,,FAST-EO,upernet,,False,s2,,,,,,,0.738595843,,Terramind,4 (Terramind),,,,e7re492f,0.25,1.0,5n0nnh08,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,tiny,0.852164745,0.939409971
,,FAST-EO,upernet,,False,s2,,,,,,,0.732630074,,Terramind,4 (Terramind),,,,i3tc61kn,0.25,0.0,5n0nnh08,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,tiny,0.848623037,0.937502861
,,FAST-EO,upernet,,False,s2,,,,,,,0.68563211,,Terramind,4 (Terramind),,,,w3wqnaap,0.1,2.0,5n0nnh08,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,tiny,0.821185648,0.923944533
,,FAST-EO,upernet,,False,s2,,,,,,,0.717665076,,Terramind,4 (Terramind),,,,yk17fan2,0.1,1.0,5n0nnh08,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,tiny,0.840402365,0.934792638
,,FAST-EO,upernet,,False,s2,,,,,,,0.730018556,,Terramind,4 (Terramind),,,,yi6dsqwb,0.1,0.0,5n0nnh08,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,tiny,0.8477422,0.938764393
,,FAST-EO,upernet,,False,s2,,,,,,,0.59001416,,Terramind,4 (Terramind),,,,j3950lz4,0.05,2.0,5n0nnh08,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,tiny,0.763560593,0.890943587
,,FAST-EO,upernet,,False,s2,,,,,,,0.62806505,,Terramind,4 (Terramind),,,,votpv2ql,0.05,1.0,5n0nnh08,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,tiny,0.786614895,0.904420733
,,FAST-EO,upernet,,False,s2,,,,,,,0.614081979,,Terramind,4 (Terramind),,,,licbvsfd,0.05,0.0,5n0nnh08,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,tiny,0.780253112,0.905910611
,,FAST-EO,linear,,True,s1+s2,,,,,,,0.696235836,,Terramind,4 (Terramind),,,,dp7t5m18,,,dai13ewf,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,tiny,0.825163841,0.920238137
,,FAST-EO,linear,,False,s1+s2,,,,,,,0.79408747,,Terramind,4 (Terramind),,,,31hiw23t,,,dai13ewf,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,tiny,0.881377518,0.945611119
,,FAST-EO,upernet,,True,s1+s2,,,,,,,0.851637065,,Terramind,4 (Terramind),,,,ooazkwv4,,,dai13ewf,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,tiny,0.914566755,0.960920334
,,FAST-EO,upernet,,False,s1+s2,,,,,,,0.859150648,,Terramind,4 (Terramind),,,,zr3xtsw3,,,dai13ewf,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,tiny,0.919027567,0.963304639
,,FAST-EO,linear,,True,s2,,,,,,,0.456007779,,Terramind,4 (Terramind),,,,cck3zb4f,,,dai13ewf,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,tiny,0.680058002,0.836956739
,,FAST-EO,linear,,False,s2,,,,,,,0.813023269,,Terramind,4 (Terramind),,,,mkbfak3c,,,dai13ewf,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,tiny,0.89436239,0.95699209
,,FAST-EO,upernet,,True,s2,,,,,,,0.72685039,,Terramind,4 (Terramind),,,,su2jwcgz,,,dai13ewf,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,tiny,0.845056057,0.935234368
,,FAST-EO,upernet,,False,s2,,,,,,,0.809144199,,Terramind,4 (Terramind),,,,7edijing,,,dai13ewf,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,tiny,0.892334759,0.956614256
0.986339441,8.0,FM4CS,pixelshuffle,0.313618,True,s1,0.137681159,100.0,138.0,0.121019108,0.159663866,19.0,,,Terramind,16,0.30036,,0.328099,,,,,Segmentation,,UC1: Flood Zone Mapping,,base,,
0.986617425,8.0,FM4CS,mlp,0.043161,True,s1,0.0,175.0,108.0,0.0,0.0,0.0,,,Terramind,16,0.168773,,0.024745,,,,,Segmentation,"[""LULC""]",UC1: Flood Zone Mapping,,tiny_tim,,
0.986130844,8.0,FM4CS,pixelshuffle,0.26733,True,s1,0.091254753,106.0,133.0,0.082758621,0.101694915,12.0,,,Terramind,16,0.240132,,0.301476,,,,,Segmentation,,UC1: Flood Zone Mapping,,tiny,,
0.988736989,8.0,FM4CS,context_aware_mlp,0.021447,True,s1,0.0,151.0,50.0,0.0,0.0,0.0,,,Terramind,16,0.170754,,0.011442,,,,,Segmentation,,UC1: Flood Zone Mapping,,base,,
0.990629309,8.0,FM4CS,context_aware_mlp,0.062886,True,s1,0.01,178.0,20.0,0.047619048,0.005586592,1.0,,,Terramind,16,0.753096,,0.032813,,,,,Segmentation,,UC1: Flood Zone Mapping,,tiny,,
0.990132046,8.0,FM4CS,context_aware_mlp,0.053957,True,s1,0.011428571,142.0,31.0,0.03125,0.006993007,1.0,,,Terramind,16,0.464865,,0.028641,,,,,Segmentation,"[""LULC""]",UC1: Flood Zone Mapping,,base_tim,,
0.990825672,8.0,FM4CS,mlp,0.06974,True,s1,0.0,131.0,83.0,0.0,0.0,0.0,,,Terramind,16,0.255387,,0.040384,,,,,Segmentation,"[""LULC""]",UC1: Flood Zone Mapping,,base_tim,,
0.985829831,8.0,FM4CS,pixelshuffle,0.328725,True,s1,0.105263158,139.0,150.0,0.101796407,0.108974359,17.0,,,Terramind,16,0.323382,,0.334247,,,,,Segmentation,"[""LULC""]",UC1: Flood Zone Mapping,,tiny_tim,,
0.988484402,8.0,FM4CS,mlp,0.042656,True,s1,0.008888889,130.0,93.0,0.010638298,0.007633588,1.0,,,Terramind,16,0.154429,,0.024745,,,,,Segmentation,,UC1: Flood Zone Mapping,,base,,
0.991105956,8.0,FM4CS,context_aware_mlp,0.052517,True,s1,0.0,135.0,15.0,0.0,0.0,0.0,,,Terramind,16,0.877193,,0.027069,,,,,Segmentation,"[""LULC""]",UC1: Flood Zone Mapping,,tiny_tim,,
0.989065279,8.0,FM4CS,mlp,0.110851,True,s1,0.016806723,156.0,78.0,0.025,0.012658228,2.0,,,Terramind,16,0.436718,,0.063482,,,,,Segmentation,,UC1: Flood Zone Mapping,,tiny,,
0.985147236,8.0,FM4CS,pixelshuffle,0.281381,True,s1,0.094890511,124.0,124.0,0.094890511,0.094890511,13.0,,,Terramind,16,0.25447,,0.314658,,,,,Segmentation,"[""LULC""]",UC1: Flood Zone Mapping,,base_tim,,
0.993131135,8.0,FM4CS,context_aware_mlp,0.437311,True,s1,0.15720524,105.0,88.0,0.169811321,0.146341463,18.0,,,Thor,16,0.752576,,0.308201,,,,,Segmentation,,UC1: Flood Zone Mapping,,base,,
0.984235567,8.0,FM4CS,pixelshuffle,0.091649,True,s1,0.008230453,170.0,71.0,0.013888889,0.005847953,1.0,,,Thor,4,0.123766,,0.072766,,,,,Segmentation,,UC1: Flood Zone Mapping,,base,,
0.974120471,8.0,FM4CS,pixelshuffle,0.091144,True,s1,0.015584416,131.0,248.0,0.011952191,0.02238806,3.0,,,Thor,16,0.068556,,0.13593,,,,,Segmentation,,UC1: Flood Zone Mapping,,tiny,,
0.989006378,8.0,FM4CS,mlp,0.068771,True,s1,0.041237113,156.0,30.0,0.117647059,0.025,4.0,,,Thor,32,0.355148,,0.038072,,,,,Segmentation,,UC1: Flood Zone Mapping,,base,,
0.962218978,8.0,FM4CS,pixelshuffle,0.076802,True,s1,0.015132409,157.0,624.0,0.00952381,0.036809816,6.0,,,Thor,16,0.05045,,0.160792,,,,,Segmentation,,UC1: Flood Zone Mapping,,base,,
0.994557443,8.0,FM4CS,mlp,0.686425,True,s1,0.454545455,71.0,133.0,0.389908257,0.544871795,85.0,,,Thor,8,0.803059,,0.599374,,,,,Segmentation,,UC1: Flood Zone Mapping,,base,,
0.982750213,8.0,FM4CS,pixelshuffle,0.125965,True,s1,0.043478261,138.0,170.0,0.039548023,0.048275862,7.0,,,Thor,4,0.133007,,0.119632,,,,,Segmentation,,UC1: Flood Zone Mapping,,tiny,,
0.993106861,8.0,FM4CS,mlp,0.559266,True,s1,0.241830065,103.0,129.0,0.222891566,0.264285714,37.0,,,Thor,16,0.749426,,0.446078,,,,,Segmentation,,UC1: Flood Zone Mapping,,tiny,,
0.990056162,8.0,FM4CS,mlp,0.196439,True,s1,0.140186916,139.0,45.0,0.25,0.097402597,15.0,,,Thor,32,0.480156,,0.123478,,,,,Segmentation,,UC1: Flood Zone Mapping,,tiny,,
0.99423145,8.0,FM4CS,context_aware_mlp,0.519772,True,s1,0.201754386,85.0,97.0,0.191666667,0.212962963,23.0,,,Thor,16,0.711931,,0.409297,,,,,Segmentation,,UC1: Flood Zone Mapping,,tiny,,
0.91673166,8.0,FM4CS,pixelshuffle,0.043329,True,s1,0.008652658,167.0,1437.0,0.004847645,0.040229885,7.0,,,Thor,32,0.024702,,0.176182,,,,,Segmentation,,UC1: Flood Zone Mapping,,tiny,,
0.994762947,8.0,FM4CS,context_aware_mlp,0.686967,True,s1,0.406451613,64.0,120.0,0.344262295,0.496062992,63.0,,,Thor,8,0.809336,,0.596741,,,,,Segmentation,,UC1: Flood Zone Mapping,,base,,
0.994853852,8.0,FM4CS,context_aware_mlp,0.680093,True,s1,0.379746835,79.0,117.0,0.338983051,0.431654676,60.0,,,Thor,4,0.877903,,0.555032,,,,,Segmentation,,UC1: Flood Zone Mapping,,tiny,,
0.994831484,8.0,FM4CS,mlp,0.714263,True,s1,0.427860697,74.0,156.0,0.355371901,0.5375,86.0,,,Thor,4,0.840616,,0.620931,,,,,Segmentation,,UC1: Flood Zone Mapping,,tiny,,
0.976280668,8.0,FM4CS,pixelshuffle,0.08869,True,s1,0.008733624,140.0,314.0,0.006329114,0.014084507,2.0,,,Thor,8,0.070033,,0.1209,,,,,Segmentation,,UC1: Flood Zone Mapping,,base,,
0.991755811,8.0,FM4CS,mlp,0.562183,True,s1,0.25,122.0,136.0,0.240223464,0.260606061,43.0,,,Thor,16,0.7844,,0.438078,,,,,Segmentation,,UC1: Flood Zone Mapping,,base,,
0.994439202,8.0,FM4CS,context_aware_mlp,0.715173,True,s1,0.447058824,76.0,159.0,0.374015748,0.555555556,95.0,,,Thor,8,0.791655,,0.652167,,,,,Segmentation,,UC1: Flood Zone Mapping,,tiny,,
0.989650631,8.0,FM4CS,context_aware_mlp,0.0,True,s1,0.0,136.0,8.0,0.0,0.0,0.0,,,Thor,32,0.0,,0.0,,,,,Segmentation,,UC1: Flood Zone Mapping,,tiny,,
0.995655177,8.0,FM4CS,context_aware_mlp,0.708817,True,s1,0.45,52.0,124.0,0.367346939,0.580645161,72.0,,,Thor,4,0.807187,,0.631818,,,,,Segmentation,,UC1: Flood Zone Mapping,,base,,
0.994791532,8.0,FM4CS,mlp,0.717924,True,s1,0.484261501,71.0,142.0,0.41322314,0.584795322,100.0,,,Thor,8,0.812833,,0.642862,,,,,Segmentation,,UC1: Flood Zone Mapping,,tiny,,
0.979357919,8.0,FM4CS,pixelshuffle,0.102603,True,s1,0.005524862,131.0,229.0,0.004347826,0.007575758,1.0,,,Thor,8,0.088287,,0.122461,,,,,Segmentation,,UC1: Flood Zone Mapping,,tiny,,
0.929283082,8.0,FM4CS,pixelshuffle,0.043823,True,s1,0.004842615,136.0,1097.0,0.002727273,0.021582734,3.0,,,Thor,32,0.024925,,0.181229,,,,,Segmentation,,UC1: Flood Zone Mapping,,base,,
0.994982775,8.0,FM4CS,mlp,0.730632,True,s1,0.5,53.0,121.0,0.418269231,0.621428571,87.0,,,Thor,4,0.858064,,0.636156,,,,,Segmentation,,UC1: Flood Zone Mapping,,base,,
0.987507196,8.0,FM4CS,context_aware_mlp,0.001356,True,s1,0.0,151.0,33.0,0.0,0.0,0.0,,,Thor,32,0.003598,,0.000836,,,,,Segmentation,,UC1: Flood Zone Mapping,,base,,
0.999756622,8.0,FM4CS,pixelshuffle,0.664266,True,s1,0.82320442,33.0,31.0,0.827777778,0.818681319,149.0,,,Terramind,16,0.759554,,0.590221,,,,,Object Detection,,UC4: Iceberg Detection and Monitoring,,base,,
0.999612969,8.0,FM4CS,mlp,0.403823,True,s1,0.562130178,88.0,60.0,0.612903226,0.519125683,95.0,,,Terramind,16,0.537929,,0.323239,,,,,Object Detection,"[""LULC""]",UC4: Iceberg Detection and Monitoring,,tiny_tim,,
0.999642623,8.0,FM4CS,pixelshuffle,0.35447,True,s1,0.552238806,106.0,14.0,0.840909091,0.411111111,74.0,,,Terramind,16,0.663525,,0.241831,,,,,Object Detection,,UC4: Iceberg Detection and Monitoring,,tiny,,
0.999644697,8.0,FM4CS,mlp,0.495622,True,s1,0.675675676,58.0,62.0,0.668449198,0.683060109,125.0,,,Terramind,16,0.583989,,0.430483,,,,,Object Detection,"[""LULC""]",UC4: Iceberg Detection and Monitoring,,base_tim,,
0.999615152,8.0,FM4CS,pixelshuffle,0.16243,True,s1,0.234146341,156.0,1.0,0.96,0.133333333,24.0,,,Terramind,16,0.652656,,0.092757,,,,,Object Detection,"[""LULC""]",UC4: Iceberg Detection and Monitoring,,tiny_tim,,
0.999646493,8.0,FM4CS,mlp,0.512714,True,s1,0.644067797,69.0,57.0,0.666666667,0.62295082,114.0,,,Terramind,16,0.581278,,0.458619,,,,,Object Detection,,UC4: Iceberg Detection and Monitoring,,base,,
0.999605449,8.0,FM4CS,mlp,0.447304,True,s1,0.604904632,72.0,73.0,0.60326087,0.606557377,111.0,,,Terramind,16,0.51778,,0.393715,,,,,Object Detection,,UC4: Iceberg Detection and Monitoring,,tiny,,
0.999727847,8.0,FM4CS,pixelshuffle,0.588259,True,s1,0.748502994,57.0,27.0,0.822368421,0.686813187,125.0,,,Terramind,16,0.768277,,0.476587,,,,,Object Detection,"[""LULC""]",UC4: Iceberg Detection and Monitoring,,base_tim,,
0.999737554,8.0,FM4CS,pixelshuffle,0.617308,True,s1,0.857142857,16.0,29.0,0.823170732,0.894039735,135.0,,,Thor,4,0.708802,,0.546734,,,,,Object Detection,,UC4: Iceberg Detection and Monitoring,,base,,
0.999612363,8.0,FM4CS,pixelshuffle,0.148592,True,s1,0.233009709,151.0,7.0,0.774193548,0.137142857,24.0,,,Thor,16,0.614537,,0.084514,,,,,Object Detection,,UC4: Iceberg Detection and Monitoring,,tiny,,
0.999592984,8.0,FM4CS,mlp,0.004801,True,s1,0.0,183.0,1.0,0.0,0.0,0.0,,,Thor,32,0.283422,,0.002421,,,,,Object Detection,,UC4: Iceberg Detection and Monitoring,,base,,
0.999682121,8.0,FM4CS,pixelshuffle,0.434273,True,s1,0.618320611,85.0,15.0,0.84375,0.487951807,81.0,,,Thor,16,0.698092,,0.315166,,,,,Object Detection,,UC4: Iceberg Detection and Monitoring,,base,,
0.999771951,8.0,FM4CS,mlp,0.698057,True,s1,0.819148936,27.0,41.0,0.78974359,0.850828729,154.0,,,Thor,8,0.74847,,0.654006,,,,,Object Detection,,UC4: Iceberg Detection and Monitoring,,base,,
0.99966402,8.0,FM4CS,pixelshuffle,0.365319,True,s1,0.558951965,87.0,14.0,0.820512821,0.42384106,64.0,,,Thor,4,0.679929,,0.249755,,,,,Object Detection,,UC4: Iceberg Detection and Monitoring,,tiny,,
0.999577815,8.0,FM4CS,mlp,0.317054,True,s1,0.429042904,118.0,55.0,0.541666667,0.355191257,65.0,,,Thor,16,0.460808,,0.241664,,,,,Object Detection,,UC4: Iceberg Detection and Monitoring,,tiny,,
0.99959378,8.0,FM4CS,mlp,0.003634,True,s1,0.0,238.0,2.0,0.0,0.0,0.0,,,Thor,32,0.338983,,0.001827,,,,,Object Detection,,UC4: Iceberg Detection and Monitoring,,tiny,,
0.999601052,8.0,FM4CS,pixelshuffle,0.023491,True,s1,0.017094017,230.0,0.0,1.0,0.00862069,2.0,,,Thor,32,0.767372,,0.011928,,,,,Object Detection,,UC4: Iceberg Detection and Monitoring,,tiny,,
0.999697272,8.0,FM4CS,mlp,0.609226,True,s1,0.770114943,40.0,40.0,0.770114943,0.770114943,134.0,,,Thor,4,0.637359,,0.583472,,,,,Object Detection,,UC4: Iceberg Detection and Monitoring,,tiny,,
0.99973708,8.0,FM4CS,pixelshuffle,0.602641,True,s1,0.822368421,27.0,27.0,0.822368421,0.822368421,125.0,,,Thor,8,0.726396,,0.514915,,,,,Object Detection,,UC4: Iceberg Detection and Monitoring,,base,,
0.999637936,8.0,FM4CS,mlp,0.342084,True,s1,0.482269504,115.0,31.0,0.686868687,0.371584699,68.0,,,Thor,16,0.650038,,0.232118,,,,,Object Detection,,UC4: Iceberg Detection and Monitoring,,base,,
0.999709345,8.0,FM4CS,mlp,0.601317,True,s1,0.75,54.0,32.0,0.801242236,0.704918033,129.0,,,Thor,8,0.680613,,0.538571,,,,,Object Detection,,UC4: Iceberg Detection and Monitoring,,tiny,,
0.99966877,8.0,FM4CS,pixelshuffle,0.374467,True,s1,0.592274678,82.0,13.0,0.841463415,0.456953642,69.0,,,Thor,8,0.696426,,0.25608,,,,,Object Detection,,UC4: Iceberg Detection and Monitoring,,tiny,,
0.999631561,8.0,FM4CS,pixelshuffle,0.161909,True,s1,0.258706468,144.0,5.0,0.838709677,0.152941176,26.0,,,Thor,32,0.723922,,0.091147,,,,,Object Detection,,UC4: Iceberg Detection and Monitoring,,base,,
0.999780628,8.0,FM4CS,mlp,0.680676,True,s1,0.842391304,26.0,32.0,0.828877005,0.856353591,155.0,,,Thor,4,0.823506,,0.580068,,,,,Object Detection,,UC4: Iceberg Detection and Monitoring,,base,,
,,FM4CS,upernet,,False,S3,,,,,,,,2.204192876815796,Thor,4,,5.922155380249023,,dsnm4wkc,,,,Regression,,UC5: Snow Monitoring for Hydrology,,base,,
,,FM4CS,linear,,False,S3,,,,,,,,2.3045873641967773,Thor,4,,6.225119590759277,,4g3dxgbb,,,,Regression,,UC5: Snow Monitoring for Hydrology,,base,,
,,FM4CS,upernet,,False,S3,,,,,,,,2.40682315826416,Thor,4,,6.437461853027344,,5d0e0csh,,,,Regression,,UC5: Snow Monitoring for Hydrology,,tiny,,
,,FM4CS,upernet,,True,S3,,,,,,,,2.456291913986206,Thor,4,,6.4654860496521,,o1uzn8kn,,,,Regression,,UC5: Snow Monitoring for Hydrology,,tiny,,
,,FM4CS,upernet,,True,S3,,,,,,,,2.55095648765564,Thor,4,,6.78203010559082,,nipofl5o,,,,Regression,,UC5: Snow Monitoring for Hydrology,,base,,
,,FM4CS,linear,,False,S3,,,,,,,,2.6167666912078857,Thor,8,,6.951375484466553,,nxs7sygm,,,,Regression,,UC5: Snow Monitoring for Hydrology,,base,,
,,FM4CS,linear,,False,S3,,,,,,,,2.571580410003662,Thor,4,,7.104368209838867,,ccpgq5bm,,,,Regression,,UC5: Snow Monitoring for Hydrology,,tiny,,
,,FM4CS,upernet,,False,S3,,,,,,,,2.7486114501953125,Thor,8,,7.293087482452393,,obli857q,,,,Regression,,UC5: Snow Monitoring for Hydrology,,base,,
,,FM4CS,upernet,,False,S3,,,,,,,,3.114868640899658,Thor,8,,7.7210588455200195,,u1sqdf14,,,,Regression,,UC5: Snow Monitoring for Hydrology,,tiny,,
,,FM4CS,upernet,,True,S3,,,,,,,,2.943490028381348,Thor,8,,7.744840621948242,,l0racqyo,,,,Regression,,UC5: Snow Monitoring for Hydrology,,tiny,,
,,FM4CS,upernet,,True,S3,,,,,,,,3.098872423171997,Thor,8,,8.0822172164917,,i0hffwz3,,,,Regression,,UC5: Snow Monitoring for Hydrology,,base,,
,,FM4CS,linear,,False,S3,,,,,,,,3.09251070022583,Thor,8,,8.375823020935059,,rl6ui3qc,,,,Regression,,UC5: Snow Monitoring for Hydrology,,tiny,,
,,FM4CS,linear,,False,S3,,,,,,,,3.3576772212982178,Thor,16,,8.8797607421875,,dhoa4e52,,,,Regression,,UC5: Snow Monitoring for Hydrology,,base,,
,,FM4CS,upernet,,False,S3,,,,,,,,3.4278564453125,Terramind,16,,8.956361770629883,,2ii4txa7,,,,Regression,,UC5: Snow Monitoring for Hydrology,,base,,
,,FM4CS,upernet,,True,S3,,,,,,,,3.6428182125091553,Terramind,16,,9.189557075500488,,70mtpaf3,,,,Regression,,UC5: Snow Monitoring for Hydrology,,base,,
,,FM4CS,upernet,,False,S3,,,,,,,,3.5713257789611816,Terramind,16,,9.196969032287598,,ffwahyep,,,,Regression,,UC5: Snow Monitoring for Hydrology,,tiny,,
,,FM4CS,upernet,,False,S3,,,,,,,,3.610318183898926,Thor,16,,9.230091094970703,,fqa9i26e,,,,Regression,,UC5: Snow Monitoring for Hydrology,,tiny,,
,,FM4CS,upernet,,False,S3,,,,,,,,3.5929346084594727,Thor,16,,9.258458137512209,,vgsawlxm,,,,Regression,,UC5: Snow Monitoring for Hydrology,,base,,
,,FM4CS,linear,,False,S3,,,,,,,,3.492624521255493,Terramind,16,,9.444097518920898,,mnhdocge,,,,Regression,,UC5: Snow Monitoring for Hydrology,,base,,
,,FM4CS,upernet,,True,S3,,,,,,,,3.931976079940796,Terramind,16,,9.517285346984863,,pb1s74t9,,,,Regression,,UC5: Snow Monitoring for Hydrology,,tiny,,
,,FM4CS,upernet,,True,S3,,,,,,,,3.805346727371216,Thor,16,,10.009366035461426,,emthkq8y,,,,Regression,,UC5: Snow Monitoring for Hydrology,,tiny,,
,,FM4CS,upernet,,True,S3,,,,,,,,3.8175995349884033,Thor,16,,10.062987327575684,,ig1183s4,,,,Regression,,UC5: Snow Monitoring for Hydrology,,base,,
,,FM4CS,linear,,True,S3,,,,,,,,6.1305694580078125,Thor,4,,11.762155532836914,,b0rq6167,,,,Regression,,UC5: Snow Monitoring for Hydrology,,base,,
,,FM4CS,linear,,False,S3,,,,,,,,4.495948791503906,Thor,16,,12.308148384094238,,gi342shw,,,,Regression,,UC5: Snow Monitoring for Hydrology,,tiny,,
,,FM4CS,linear,,False,S3,,,,,,,,4.495981693267822,Terramind,16,,12.42270565032959,,kiwrq1dp,,,,Regression,,UC5: Snow Monitoring for Hydrology,,tiny,,
,,FM4CS,linear,,True,S3,,,,,,,,6.782033920288086,Thor,8,,13.043617248535156,,xcby6u7l,,,,Regression,,UC5: Snow Monitoring for Hydrology,,base,,
,,FM4CS,linear,,True,S3,,,,,,,,8.16535758972168,Thor,4,,13.513450622558594,,mk5hejzp,,,,Regression,,UC5: Snow Monitoring for Hydrology,,tiny,,
,,FM4CS,linear,,True,S3,,,,,,,,7.662848949432373,Thor,16,,14.53421688079834,,9t9efcze,,,,Regression,,UC5: Snow Monitoring for Hydrology,,base,,
,,FM4CS,upernet,,False,S3,,,,,,,,5.373876094818115,Thor,32,,14.567729949951172,,97831wkm,,,,Regression,,UC5: Snow Monitoring for Hydrology,,base,,
,,FM4CS,upernet,,False,S3,,,,,,,,5.459229469299316,Thor,32,,14.640511512756348,,az4i31ju,,,,Regression,,UC5: Snow Monitoring for Hydrology,,tiny,,
